date,year,month,county,population,deaths,death_rate,display_name,mortality_factor
1997-07-15,1997,7,Kings,2736074,1112.6288244865966,40.66515834318065,Brooklyn,1.0024000000000002
1997-07-15,1997,7,Queens,2405464,750.6677812724992,31.20677679119285,Queens,0.76925
1997-07-15,1997,7,New York,1694251,490.540486120724,28.953235743743047,Manhattan,0.7137
1997-07-15,1997,7,Bronx,1472654,709.7388389517699,48.19454121278793,Bronx,1.1880000000000002
1997-07-15,1997,7,Richmond,495747,205.83980012076972,41.52113883105086,Staten Island,1.0234999999999999
1997-08-15,1997,8,Rest of State,11397059,4589.007239403861,40.26483709002349,,
1997-08-15,1997,8,Kings,2736074,1107.0242751045191,40.46031924226169,Brooklyn,1.0259200000000002
1997-08-15,1997,8,Queens,2405464,745.0845661325834,30.974671253969436,Queens,0.7854
1997-08-15,1997,8,New York,1694251,485.74023041950034,28.669909619029315,Manhattan,0.72696
1997-08-15,1997,8,Bronx,1472654,708.791872737929,48.1302378384827,Bronx,1.2204000000000002
1997-08-15,1997,8,Richmond,495747,205.05415899195947,41.362662606522974,Staten Island,1.0488
1997-09-15,1997,9,Rest of State,11397059,4449.655777867993,39.04214041418924,,
1997-09-15,1997,9,Kings,2736074,1110.3210207889979,40.58081107415215,Brooklyn,1.0612000000000001
1997-09-15,1997,9,Queens,2405464,744.7426971823178,30.960459070778768,Queens,0.8096249999999999
1997-09-15,1997,9,New York,1694251,483.876596835695,28.559912128468277,Manhattan,0.74685
1997-09-15,1997,9,Bronx,1472654,714.6375383600957,48.52718550047029,Bronx,1.269
1997-09-15,1997,9,Richmond,495747,206.02182273822154,41.55785566795594,Staten Island,1.0867499999999999
1997-10-15,1997,10,Rest of State,11397059,4859.811699068707,42.64092779609816,,
1997-10-15,1997,10,Kings,2736074,1252.9826627420791,45.794911348964945,Brooklyn,1.0964800000000001
1997-10-15,1997,10,Queens,2405464,837.7285236979482,34.82606780637532,Queens,0.83385
1997-10-15,1997,10,New York,1694251,542.553262490015,32.02319269636051,Manhattan,0.76674
1997-10-15,1997,10,Bronx,1472654,810.4025813152607,55.030073684331875,Bronx,1.3176
1997-10-15,1997,10,Richmond,495747,232.86986857128977,46.97353056524594,Staten Island,1.1246999999999998
1997-11-15,1997,11,Rest of State,11397059,4941.617212925796,43.35870519689155,,
1997-11-15,1997,11,Kings,2736074,1328.7331525252957,48.56349472000011,Brooklyn,1.14352
1997-11-15,1997,11,Queens,2405464,884.8265355798558,36.78402734690088,Queens,0.8661500000000001
1997-11-15,1997,11,New York,1694251,570.7678118677599,33.68850376170708,Manhattan,0.79326
1997-11-15,1997,11,Bronx,1472654,864.5708994952623,58.708352368938144,Bronx,1.3824
1997-11-15,1997,11,Richmond,495747,247.44290062236126,49.91314130440754,Staten Island,1.1753
1997-12-15,1997,12,Rest of State,11397059,5252.478165582732,46.086259319906404,,
1997-12-15,1997,12,Kings,2736074,1499.4654581241566,54.80354179470864,Brooklyn,1.2140800000000003
1997-12-15,1997,12,Queens,2405464,993.0963379501471,41.28502184818177,Queens,0.9146000000000001
1997-12-15,1997,12,New York,1694251,637.0960724231154,37.60340542358337,Manhattan,0.8330400000000001
1997-12-15,1997,12,Bronx,1472654,983.5724729378554,66.78910816375438,Bronx,1.4796000000000002
1997-12-15,1997,12,Richmond,495747,279.99363075207316,56.47913769565386,Staten Island,1.2512
1998-01-15,1998,1,Rest of State,11397059,5934.002722405927,52.06608759686097,,
1998-01-15,1998,1,Kings,2736074,1759.661205990777,64.31336308852674,Brooklyn,1.2611200000000002
1998-01-15,1998,1,Queens,2405464,1161.5764150922425,48.28907915862564,Queens,0.9469000000000001
1998-01-15,1998,1,New York,1694251,742.6749147850014,43.83499934690913,Manhattan,0.8595600000000001
1998-01-15,1998,1,Bronx,1472654,1159.859333156822,78.75979918954636,Bronx,1.5444000000000002
1998-01-15,1998,1,Richmond,495747,329.1161311899114,66.38792190167796,Staten Island,1.3018
1998-02-15,1998,2,Rest of State,11397059,5234.424534938409,45.92785327283476,,
1998-02-15,1998,2,Kings,2736074,1523.2603888932163,55.673216034844685,Brooklyn,1.2376
1998-02-15,1998,2,Queens,2405464,1007.1587159681704,41.869623322908616,Queens,0.9307500000000002
1998-02-15,1998,2,New York,1694251,645.0124544443679,38.07065508265115,Manhattan,0.8463
1998-02-15,1998,2,Bronx,1472654,1001.6558261256158,68.0170512642899,Bronx,1.5120000000000002
1998-02-15,1998,2,Richmond,495747,284.673422572057,57.42312562094314,Staten Island,1.2765
1998-03-15,1998,3,Rest of State,11397059,5286.892898998472,46.38822084713673,,
1998-03-15,1998,3,Kings,2736074,1465.4315753312262,53.55964697340884,Brooklyn,1.1788
1998-03-15,1998,3,Queens,2405464,973.1267202412606,40.45484448078461,Queens,0.890375
1998-03-15,1998,3,New York,1694251,625.9591549802261,36.946069678000846,Manhattan,0.81315
1998-03-15,1998,3,Bronx,1472654,957.4981283894057,65.01853988712934,Bronx,1.4310000000000003
1998-03-15,1998,3,Richmond,495747,273.28007825190434,55.12490811883972,Staten Island,1.2132500000000002
1998-04-15,1998,4,Rest of State,11397059,4763.337610313105,41.794445482059054,,
1998-04-15,1998,4,Kings,2736074,1228.1091968343828,44.88581803103216,Brooklyn,1.0964800000000001
1998-04-15,1998,4,Queens,2405464,821.098435753631,34.13472144058822,Queens,0.83385
1998-04-15,1998,4,New York,1694251,531.7828181104245,31.387487338677946,Manhattan,0.76674
1998-04-15,1998,4,Bronx,1472654,794.3149517117189,53.93764942150151,Bronx,1.3176
1998-04-15,1998,4,Richmond,495747,228.2470745701648,46.0410400002753,Staten Island,1.1246999999999998
1998-05-15,1998,5,Rest of State,11397059,4714.254301998852,41.36377904158302,,
1998-05-15,1998,5,Kings,2736074,1176.3461962359409,42.99394666357492,Brooklyn,1.0612000000000001
1998-05-15,1998,5,Queens,2405464,789.0287787061554,32.801520983317786,Queens,0.8096249999999999
1998-05-15,1998,5,New York,1694251,512.650290751752,30.258225655570044,Manhattan,0.74685
1998-05-15,1998,5,Bronx,1472654,757.1334183513326,51.412851786728766,Bronx,1.269
1998-05-15,1998,5,Richmond,495747,218.27289854197784,44.029091157783675,Staten Island,1.0867499999999999
1998-06-15,1998,6,Rest of State,11397059,4640.347251548654,40.71530428638348,,
1998-06-15,1998,6,Kings,2736074,1119.4092282683391,40.912973416228475,Brooklyn,1.0259200000000002
1998-06-15,1998,6,Queens,2405464,753.4202798672853,31.321203720666173,Queens,0.7854
1998-06-15,1998,6,New York,1694251,491.17450149992504,28.990657317004683,Manhattan,0.72696
1998-06-15,1998,6,Bronx,1472654,716.7215580611589,48.66870005182201,Bronx,1.2204000000000002
1998-06-15,1998,6,Richmond,495747,207.34822445400377,41.82541184394535,Staten Island,1.0488
1998-07-15,1998,7,Rest of State,11397059,4605.3683421752785,40.408392570182166,,
1998-07-15,1998,7,Kings,2736074,1085.501266198648,39.67368083606832,Brooklyn,1.0024000000000002
1998-07-15,1998,7,Queens,2405464,732.3653757054392,30.4459088020207,Queens,0.76925
1998-07-15,1998,7,New York,1694251,478.5803738739655,28.247312462791257,Manhattan,0.7137
1998-07-15,1998,7,Bronx,1472654,692.43434234054,47.01948606668912,Bronx,1.1880000000000002
1998-07-15,1998,7,Richmond,495747,200.82111729243974,40.508791236747726,Staten Island,1.0234999999999999
1998-08-15,1998,8,Rest of State,11397059,4630.756260268858,40.631151073876666,,
1998-08-15,1998,8,Kings,2736074,1117.0955556992737,40.82841164746545,Brooklyn,1.0259200000000002
1998-08-15,1998,8,Queens,2405464,751.8630586201432,31.25646688622832,Queens,0.7854
1998-08-15,1998,8,New York,1694251,490.15930800138415,28.93073741738291,Manhattan,0.72696
1998-08-15,1998,8,Bronx,1472654,715.2401882755006,48.56810820976961,Bronx,1.2204000000000002
1998-08-15,1998,8,Richmond,495747,206.9196627742812,41.738964184207106,Staten Island,1.0488
1998-09-15,1998,9,Rest of State,11397059,4551.207450242309,39.933174428967234,,
1998-09-15,1998,9,Kings,2736074,1135.6611734125581,41.50696119376004,Brooklyn,1.0612000000000001
1998-09-15,1998,9,Queens,2405464,761.739487532618,31.66704999669993,Queens,0.8096249999999999
1998-09-15,1998,9,New York,1694251,494.9198055881263,29.211716893667248,Manhattan,0.74685
1998-09-15,1998,9,Bronx,1472654,730.9472577597177,49.634690684961825,Bronx,1.269
1998-09-15,1998,9,Richmond,495747,210.72372816397026,42.506304256802416,Staten Island,1.0867499999999999
1998-10-15,1998,10,Rest of State,11397059,4967.56930697701,43.58641388955703,,
1998-10-15,1998,10,Kings,2736074,1280.765305948921,46.81033137074951,Brooklyn,1.0964800000000001
1998-10-15,1998,10,Queens,2405464,856.3036511679165,35.5982733962311,Queens,0.83385
1998-10-15,1998,10,New York,1694251,554.5834079666336,32.733249557865605,Manhattan,0.76674
1998-10-15,1998,10,Bronx,1472654,828.37180502448,56.25026686679152,Bronx,1.3176
1998-10-15,1998,10,Richmond,495747,238.03334023336504,48.015084354189746,Staten Island,1.1246999999999998
1998-11-15,1998,11,Rest of State,11397059,4971.518538680455,43.62106521235395,,
1998-11-15,1998,11,Kings,2736074,1336.773209276505,48.85734849556353,Brooklyn,1.14352
1998-11-15,1998,11,Queens,2405464,890.1805493240882,37.006604518882355,Queens,0.8661500000000001
1998-11-15,1998,11,New York,1694251,574.2214816963923,33.89235017104268,Manhattan,0.79326
1998-11-15,1998,11,Bronx,1472654,869.8023480251459,59.06359185695662,Bronx,1.3824
1998-11-15,1998,11,Richmond,495747,248.94015758468404,50.21516168220565,Staten Island,1.1753
1998-12-15,1998,12,Rest of State,11397059,5228.782775362059,45.87835138312488,,
1998-12-15,1998,12,Kings,2736074,1492.7009522980327,54.55630777157462,Brooklyn,1.2140800000000003
1998-12-15,1998,12,Queens,2405464,988.616204094733,41.09877362931779,Queens,0.9146000000000001
1998-12-15,1998,12,New York,1694251,634.2219548031615,37.433766000619826,Manhattan,0.8330400000000001
1998-12-15,1998,12,Bronx,1472654,979.1353038870079,66.4878039163991,Bronx,1.4796000000000002
1998-12-15,1998,12,Richmond,495747,278.73050159078565,56.22434459326746,Staten Island,1.2512
1999-01-15,1999,1,Rest of State,11397059,5789.573677251343,50.79883922028782,,
1999-01-15,1999,1,Kings,2736074,1716.8324107128117,62.748025481504214,Brooklyn,1.2611200000000002
1999-01-15,1999,1,Queens,2405464,1133.3045418973752,47.11376025155127,Queens,0.9469000000000001
1999-01-15,1999,1,New York,1694251,724.5987807115121,42.76808930385829,Manhattan,0.8595600000000001
1999-01-15,1999,1,Bronx,1472654,1131.6292524106586,76.84284648061654,Bronx,1.5444000000000002
1999-01-15,1999,1,Richmond,495747,321.1056986376564,64.77209113472324,Staten Island,1.3018
1999-02-15,1999,2,Rest of State,11397059,5310.588289219147,46.59612878391826,,
1999-02-15,1999,2,Kings,2736074,1545.4246648687051,56.48329193101887,Brooklyn,1.2376
1999-02-15,1999,2,Queens,2405464,1021.8134289079962,42.478849357462686,Queens,0.9307500000000002
1999-02-15,1999,2,New York,1694251,654.3977402117736,38.62460404106437,Manhattan,0.8463
1999-02-15,1999,2,Bronx,1472654,1016.230468993363,69.00673674830361,Bronx,1.5120000000000002
1999-02-15,1999,2,Richmond,495747,288.8155773518833,58.258663663498375,Staten Island,1.2765
1999-03-15,1999,3,Rest of State,11397059,6050.222969678756,53.08582652488468,,
1999-03-15,1999,3,Kings,2736074,1677.0129349964857,61.292674649753096,Brooklyn,1.1788
1999-03-15,1999,3,Queens,2405464,1113.6283158539406,46.29577976864092,Queens,0.890375
1999-03-15,1999,3,New York,1694251,716.3361410743724,42.28040243590663,Manhattan,0.81315
1999-03-15,1999,3,Bronx,1472654,1095.7432428607392,74.40602088886726,Bronx,1.4310000000000003
1999-03-15,1999,3,Richmond,495747,312.7366939679247,63.083930708188795,Staten Island,1.2132500000000002
1999-04-15,1999,4,Rest of State,11397059,5203.3948572684785,45.65559287943037,,
1999-04-15,1999,4,Kings,2736074,1341.5671115010675,49.03255948125188,Brooklyn,1.0964800000000001
1999-04-15,1999,4,Queens,2405464,896.9549772540255,37.28823117926626,Queens,0.83385
1999-04-15,1999,4,New York,1694251,580.9111608945215,34.28719598775633,Manhattan,0.76674
1999-04-15,1999,4,Bronx,1472654,867.6971218331379,58.92063728704352,Bronx,1.3176
1999-04-15,1999,4,Richmond,495747,249.3335033472261,50.29450573522907,Staten Island,1.1246999999999998
1999-05-15,1999,5,Rest of State,11397059,4924.691934196742,43.21019952776187,,
1999-05-15,1999,5,Kings,2736074,1228.8566236169852,44.91313552254015,Brooklyn,1.0612000000000001
1999-05-15,1999,5,Queens,2405464,824.2499053764997,34.265734402032194,Queens,0.8096249999999999
1999-05-15,1999,5,New York,1694251,535.5342733331789,31.60890997456569,Manhattan,0.74685
1999-05-15,1999,5,Bronx,1472654,790.9307813294378,53.70784864125842,Bronx,1.269
1999-05-15,1999,5,Richmond,495747,228.0162914520015,45.99448740022663,Staten Island,1.0867499999999999
1999-06-15,1999,6,Rest of State,11397059,4556.84920981866,39.98267631867713,,
1999-06-15,1999,6,Kings,2736074,1099.2666670788299,40.17678860582097,Brooklyn,1.0259200000000002
1999-06-15,1999,6,Queens,2405464,739.8632948921658,30.757612456148408,Queens,0.7854
1999-06-15,1999,6,New York,1694251,482.3363463361574,28.469001720297488,Manhattan,0.72696
1999-06-15,1999,6,Bronx,1472654,703.8249269860158,47.79295930924819,Bronx,1.2204000000000002
1999-06-15,1999,6,Richmond,495747,203.6172168893603,41.0728086885771,Staten Island,1.0488
1999-07-15,1999,7,Rest of State,11397059,4779.698713084523,41.93800096221773,,
1999-07-15,1999,7,Kings,2736074,1126.591538311276,41.175477648312004,Brooklyn,1.0024000000000002
1999-07-15,1999,7,Queens,2405464,760.088137079074,31.598400020913804,Queens,0.76925
1999-07-15,1999,7,New York,1694251,496.69642624773195,29.316578608938816,Manhattan,0.7137
1999-07-15,1999,7,Bronx,1472654,718.6455651487265,48.79934900857408,Bronx,1.1880000000000002
1999-07-15,1999,7,Richmond,495747,208.42294569417484,42.04220009282453,Staten Island,1.0234999999999999
1999-08-15,1999,8,Rest of State,11397059,4579.416248124064,40.18068387751668,,
1999-08-15,1999,8,Kings,2736074,1104.710602535454,40.375757473498666,Brooklyn,1.0259200000000002
1999-08-15,1999,8,Queens,2405464,743.5273448854413,30.909934419531588,Queens,0.7854
1999-08-15,1999,8,New York,1694251,484.72503692095944,28.609989719407537,Manhattan,0.72696
1999-08-15,1999,8,Bronx,1472654,707.3105029522707,48.0296459964303,Bronx,1.2204000000000002
1999-08-15,1999,8,Richmond,495747,204.6255973122369,41.27621494678473,Staten Island,1.0488
1999-09-15,1999,9,Rest of State,11397059,4597.469878768387,40.33908992458833,,
1999-09-15,1999,9,Kings,2736074,1147.2050207188465,41.92887402602585,Brooklyn,1.0612000000000001
1999-09-15,1999,9,Queens,2405464,769.4824698033102,31.988941418508457,Queens,0.8096249999999999
1999-09-15,1999,9,New York,1694251,499.950600686456,29.50865017559122,Manhattan,0.74685
1999-09-15,1999,9,Bronx,1472654,738.3772410417675,50.139220824563516,Bronx,1.269
1999-09-15,1999,9,Richmond,495747,212.86570730236684,42.93837528061024,Staten Island,1.0867499999999999
1999-10-15,1999,10,Rest of State,11397059,4976.596122299171,43.66561691309285,,
1999-10-15,1999,10,Kings,2736074,1283.0926477882376,46.895392733830946,Brooklyn,1.0964800000000001
1999-10-15,1999,10,Queens,2405464,857.8596827884375,35.66296077548604,Queens,0.83385
1999-10-15,1999,10,New York,1694251,555.591168844256,32.79273076092362,Manhattan,0.76674
1999-10-15,1999,10,Bronx,1472654,829.877080309022,56.352482002494945,Bronx,1.3176
1999-10-15,1999,10,Richmond,495747,238.46588236212528,48.10233493336829,Staten Island,1.1246999999999998
1999-11-15,1999,11,Rest of State,11397059,4893.098080569177,42.9329889453865,,
1999-11-15,1999,11,Kings,2736074,1315.687022702579,48.086675386067014,Brooklyn,1.14352
1999-11-15,1999,11,Queens,2405464,876.1388906363842,36.422864388591314,Queens,0.8661500000000001
1999-11-15,1999,11,New York,1694251,565.1637438439412,33.35773411637008,Manhattan,0.79326
1999-11-15,1999,11,Bronx,1472654,856.0821339562062,58.13192602988932,Bronx,1.3824
1999-11-15,1999,11,Richmond,495747,245.01338932500735,49.42307050269741,Staten Island,1.1753
1999-12-15,1999,12,Rest of State,11397059,5401.984794356033,47.39805939721846,,
1999-12-15,1999,12,Kings,2736074,1542.1462686937487,56.36347075019713,Brooklyn,1.2140800000000003
1999-12-15,1999,12,Queens,2405464,1021.3638491807367,42.46015941958544,Queens,0.9146000000000001
1999-12-15,1999,12,New York,1694251,655.2303859775864,38.67374940180566,Manhattan,0.8330400000000001
1999-12-15,1999,12,Bronx,1472654,1011.5688967110597,68.69019448635319,Bronx,1.4796000000000002
1999-12-15,1999,12,Richmond,495747,287.9633742697208,58.08676084166335,Staten Island,1.2512
2000-01-15,2000,1,Rest of State,11397059,6211.577293562394,54.5015805705875,,
2000-01-15,2000,1,Kings,2736074,1841.9727969156165,67.32174630202313,Brooklyn,1.2611200000000002
2000-01-15,2000,1,Queens,2405464,1215.9114213886282,50.54789518315918,Queens,0.9469000000000001
2000-01-15,2000,1,New York,1694251,777.4149849574886,45.88546708589746,Manhattan,0.8595600000000001
2000-01-15,2000,1,Bronx,1472654,1214.1140195908547,82.44394267702086,Bronx,1.5444000000000002
2000-01-15,2000,1,Richmond,495747,344.5111812512763,69.493346656919,Staten Island,1.3018
2000-02-15,2000,2,Rest of State,11397059,5189.290458327601,45.531838155155654,,
2000-02-15,2000,2,Kings,2736074,1510.1260031299637,55.193171059334055,Brooklyn,1.2376
2000-02-15,2000,2,Queens,2405464,998.4744416334588,41.50860048761731,Queens,0.9307500000000002
2000-02-15,2000,2,New York,1694251,639.4508036192385,37.74238903322108,Manhattan,0.8463
2000-02-15,2000,2,Bronx,1472654,993.0190007225063,67.43057097746697,Bronx,1.5120000000000002
2000-02-15,2000,2,Richmond,495747,282.21881233216,56.927991966095604,Staten Island,1.2765
2000-03-15,2000,3,Rest of State,11397059,5194.368041946318,45.57638985589456,,
2000-03-15,2000,3,Kings,2736074,1439.7853499172552,52.62231028536711,Brooklyn,1.1788
2000-03-15,2000,3,Queens,2405464,956.0962238033599,39.7468523246808,Queens,0.890375
2000-03-15,2000,3,New York,1694251,615.0043687869962,36.29948388916378,Manhattan,0.81315
2000-03-15,2000,3,Bronx,1472654,940.7411448171227,63.8806634020702,Bronx,1.4310000000000003
2000-03-15,2000,3,Richmond,495747,268.497458165114,54.16017810800953,Staten Island,1.2132500000000002
2000-04-15,2000,4,Rest of State,11397059,4813.549270542629,42.23501230047707,,
2000-04-15,2000,4,Kings,2736074,1241.0550358155815,45.35897186317261,Brooklyn,1.0964800000000001
2000-04-15,2000,4,Queens,2405464,829.7538616427785,34.494544987693786,Queens,0.83385
2000-04-15,2000,4,New York,1694251,537.3884879921995,31.718351530688164,Manhattan,0.76674
2000-04-15,2000,4,Bronx,1472654,802.6880454819833,54.506221113851815,Bronx,1.3176
2000-04-15,2000,4,Richmond,495747,230.65309016139358,46.526371346955926,Staten Island,1.1246999999999998
2000-05-15,2000,5,Rest of State,11397059,4825.396965652965,42.338966268867836,,
2000-05-15,2000,5,Kings,2736074,1204.079585496171,44.00756651670134,Brooklyn,1.0612000000000001
2000-05-15,2000,5,Queens,2405464,807.6308214784284,33.574845496687054,Queens,0.8096249999999999
2000-05-15,2000,5,New York,1694251,524.7364692196907,30.97158975970448,Manhattan,0.74685
2000-05-15,2000,5,Bronx,1472654,774.9835001386965,52.62495468308894,Bronx,1.269
2000-05-15,2000,5,Richmond,495747,223.4188728134917,45.067115446687865,Staten Island,1.0867499999999999
2000-06-15,2000,6,Rest of State,11397059,4640.347251548654,40.71530428638348,,
2000-06-15,2000,6,Kings,2736074,1119.4092282683391,40.912973416228475,Brooklyn,1.0259200000000002
2000-06-15,2000,6,Queens,2405464,753.4202798672853,31.321203720666173,Queens,0.7854
2000-06-15,2000,6,New York,1694251,491.17450149992504,28.990657317004683,Manhattan,0.72696
2000-06-15,2000,6,Bronx,1472654,716.7215580611589,48.66870005182201,Bronx,1.2204000000000002
2000-06-15,2000,6,Richmond,495747,207.34822445400377,41.82541184394535,Staten Island,1.0488
2000-07-15,2000,7,Rest of State,11397059,4741.898923922971,41.60633830116148,,
2000-07-15,2000,7,Kings,2736074,1117.6819971088614,40.849845329799614,Brooklyn,1.0024000000000002
2000-07-15,2000,7,Queens,2405464,754.0770528977357,31.348507102901383,Queens,0.76925
2000-07-15,2000,7,New York,1694251,492.7683501666888,29.084731256861513,Manhattan,0.7137
2000-07-15,2000,7,Bronx,1472654,712.9622255754304,48.413424034120055,Bronx,1.1880000000000002
2000-07-15,2000,7,Richmond,495747,206.77465280447825,41.70971338293086,Staten Island,1.0234999999999999
2000-08-15,2000,8,Rest of State,11397059,4730.615404770269,41.5073345217417,,
2000-08-15,2000,8,Kings,2736074,1141.1849700948358,41.70884888693931,Brooklyn,1.0259200000000002
2000-08-15,2000,8,Queens,2405464,768.0764798403875,31.93049157419889,Queens,0.7854
2000-08-15,2000,8,New York,1694251,500.7292638391333,29.5546093134449,Manhattan,0.72696
2000-08-15,2000,8,Bronx,1472654,730.6638619261785,49.615446800550465,Bronx,1.2204000000000002
2000-08-15,2000,8,Richmond,495747,211.38174614551022,42.639036876775904,Staten Island,1.0488
2000-09-15,2000,9,Rest of State,11397059,4717.639357744662,41.39348017540896,,
2000-09-15,2000,9,Kings,2736074,1177.1908679900596,43.02481833422852,Brooklyn,1.0612000000000001
2000-09-15,2000,9,Queens,2405464,789.5953383844987,32.82507401418182,Queens,0.8096249999999999
2000-09-15,2000,9,New York,1694251,513.0183977101664,30.279952481076677,Manhattan,0.74685
2000-09-15,2000,9,Bronx,1472654,757.6770756646533,51.449768626211814,Bronx,1.269
2000-09-15,2000,9,Richmond,495747,218.42962872283613,44.06070611074522,Staten Island,1.0867499999999999
2000-10-15,2000,10,Rest of State,11397059,5049.938996791733,44.309141479321404,,
2000-10-15,2000,10,Kings,2736074,1302.0023002326852,47.586516308867566,Brooklyn,1.0964800000000001
2000-10-15,2000,10,Queens,2405464,870.50243970517,36.188545731932386,Queens,0.83385
2000-10-15,2000,10,New York,1694251,563.7792259749389,33.276015535770014,Manhattan,0.76674
2000-10-15,2000,10,Bronx,1472654,842.1074419959251,57.182979980085285,Bronx,1.3176
2000-10-15,2000,10,Richmond,495747,241.98028715830216,48.81124588919392,Staten Island,1.1246999999999998
2000-11-15,2000,11,Rest of State,11397059,5078.1477946734885,44.55665092787085,,
2000-11-15,2000,11,Kings,2736074,1365.4443550496846,49.905242148044415,Brooklyn,1.14352
2000-11-15,2000,11,Queens,2405464,909.2731643742758,37.80032311330686,Queens,0.8661500000000001
2000-11-15,2000,11,New York,1694251,586.5373986324588,34.61927415905074,Manhattan,0.79326
2000-11-15,2000,11,Bronx,1472654,888.4578908958622,60.33038927649415,Bronx,1.3824
2000-11-15,2000,11,Richmond,495747,254.27943241258978,51.29217774642908,Staten Island,1.1753
2000-12-15,2000,12,Rest of State,11397059,5688.022004877025,49.907805205509824,,
2000-12-15,2000,12,Kings,2736074,1623.8035175948173,59.34793860088642,Brooklyn,1.2140800000000003
2000-12-15,2000,12,Queens,2405464,1075.445465006808,44.708441490157746,Queens,0.9146000000000001
2000-12-15,2000,12,New York,1694251,689.9250915327443,40.72153957900832,Manhattan,0.8330400000000001
2000-12-15,2000,12,Bronx,1472654,1065.1318659677183,72.32736718657053,Bronx,1.4796000000000002
2000-12-15,2000,12,Richmond,495747,303.2111477166919,61.162477577613565,Staten Island,1.2512
2001-01-15,2001,1,Rest of State,11397059,5640.631224435678,49.491989331946755,,
2001-01-15,2001,1,Kings,2736074,1672.66521558241,61.13377107426224,Brooklyn,1.2611200000000002
2001-01-15,2001,1,Queens,2405464,1104.1491726651684,45.90171262863083,Queens,0.9469000000000001
2001-01-15,2001,1,New York,1694251,705.9577674482263,41.66783832196211,Manhattan,0.8595600000000001
2001-01-15,2001,1,Bronx,1472654,1102.5169816411776,74.86598899953265,Bronx,1.5444000000000002
2001-01-15,2001,1,Richmond,495747,312.84494006814356,63.1057656563012,Staten Island,1.3018
2001-02-15,2001,2,Rest of State,11397059,5024.551078698154,44.086382975626904,,
2001-02-15,2001,2,Kings,2736074,1462.185495094092,53.44100689872028,Brooklyn,1.2376
2001-02-15,2001,2,Queens,2405464,966.7768403117617,40.19086713880406,Queens,0.9307500000000002
2001-02-15,2001,2,New York,1694251,619.1507781075167,36.54421795280137,Manhattan,0.8463
2001-02-15,2001,2,Bronx,1472654,961.494588001157,65.28991793056326,Bronx,1.5120000000000002
2001-02-15,2001,2,Richmond,495747,273.25948495653586,55.120754125902096,Staten Island,1.2765
2001-03-15,2001,3,Rest of State,11397059,5572.930109519466,48.89796665542809,,
2001-03-15,2001,3,Kings,2736074,1544.7159429219776,56.45738905168419,Brooklyn,1.1788
2001-03-15,2001,3,Queens,2405464,1025.7758769120876,42.64357632922744,Queens,0.890375
2001-03-15,2001,3,New York,1694251,659.8254757117355,38.94496598861299,Manhattan,0.81315
2001-03-15,2001,3,Bronx,1472654,1009.3017300427434,68.53624341106217,Bronx,1.4310000000000003
2001-03-15,2001,3,Richmond,495747,288.0653732763111,58.10733565232086,Staten Island,1.2132500000000002
2001-04-15,2001,4,Rest of State,11397059,5114.255055962134,44.873463022014136,,
2001-04-15,2001,4,Kings,2736074,1318.584610837816,48.19257852082276,Brooklyn,1.0964800000000001
2001-04-15,2001,4,Queens,2405464,881.5891650013815,36.64944330912379,Queens,0.83385
2001-04-15,2001,4,New York,1694251,570.9595222279992,33.69981910755839,Manhattan,0.76674
2001-04-15,2001,4,Bronx,1472654,852.8325283982864,57.911262821972194,Bronx,1.3176
2001-04-15,2001,4,Richmond,495747,245.06214982571882,49.43290626584101,Staten Island,1.1246999999999998
2001-05-15,2001,5,Rest of State,11397059,5048.246468918827,44.294290912408435,,
2001-05-15,2001,5,Kings,2736074,1259.687142642317,46.039951501396416,Brooklyn,1.0612000000000001
2001-05-15,2001,5,Queens,2405464,844.9293336360315,35.1254200285696,Queens,0.8096249999999999
2001-05-15,2001,5,New York,1694251,548.9701773153037,32.40193910555778,Manhattan,0.74685
2001-05-15,2001,5,Bronx,1472654,810.7742732656444,55.055313282389776,Bronx,1.269
2001-05-15,2001,5,Richmond,495747,233.7369430533291,47.148433183323164,Staten Island,1.0867499999999999
2001-06-15,2001,6,Rest of State,11397059,4940.4888610105245,43.34880481894956,,
2001-06-15,2001,6,Kings,2736074,1191.81356984144,43.55925935634197,Brooklyn,1.0259200000000002
2001-06-15,2001,6,Queens,2405464,802.1521447778501,33.347085833662454,Queens,0.7854
2001-06-15,2001,6,New York,1694251,522.9440862777925,30.86579770516839,Manhattan,0.72696
2001-06-15,2001,6,Bronx,1472654,763.0797184123487,51.81663299134411,Bronx,1.2204000000000002
2001-06-15,2001,6,Richmond,495747,220.75968407826272,44.53071507810692,Staten Island,1.0488
2001-07-15,2001,7,Rest of State,11397059,4851.34905970418,42.56667496153332,,
2001-07-15,2001,7,Kings,2736074,1143.479773127793,41.792720998328,Brooklyn,1.0024000000000002
2001-07-15,2001,7,Queens,2405464,771.4822817213122,32.07207764162391,Queens,0.76925
2001-07-15,2001,7,New York,1694251,504.14218240135114,29.756050455413696,Manhattan,0.7137
2001-07-15,2001,7,Bronx,1472654,729.4184625488549,49.53087843776304,Bronx,1.1880000000000002
2001-07-15,2001,7,Richmond,495747,211.54732176867438,42.67243609516031,Staten Island,1.0234999999999999
2001-08-15,2001,8,Rest of State,11397059,4784.776296703239,41.98255266295663,,
2001-08-15,2001,8,Kings,2736074,1154.2504151907335,42.1863741693658,Brooklyn,1.0259200000000002
